date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-10-26 00:00:00,28.1,24,33.5,39.1,,,7,,1010.9,
2021-10-27 00:00:00,29.1,25,33.5,0.5,,,7.1,,1011.5,
2021-10-28 00:00:00,28.2,25.4,31,0,,,7.3,,1011.9,
2021-10-29 00:00:00,29.2,25.1,34,0,,,9.6,,1012.9,
2021-10-30 00:00:00,29,24.8,33.5,,,,9,,1013.7,
2021-10-31 00:00:00,29,24.5,34,,,,9.4,,1013.2,
2021-11-01 00:00:00,28.6,24.8,33.7,1,,,8.8,,1012.8,
2021-11-02 00:00:00,28.8,26,34,0,,,9.5,,1012,
2021-11-03 00:00:00,30,24.9,35,,,,9.6,,1011.3,
2021-11-04 00:00:00,29.9,26.7,34.3,,,,7.5,,1010.4,
2021-11-05 00:00:00,29.6,27,33.4,,,,10.1,,1008.8,
2021-11-06 00:00:00,30.1,25.9,34.4,,,,8.5,,1008,
2021-11-07 00:00:00,29.1,26,34.8,,,,6.8,,1008.8,
2021-11-08 00:00:00,29.2,26,33.7,0.5,,,6.6,,1009.4,
2021-11-09 00:00:00,29.6,26,34.3,0,,,8.7,,1010.6,
2021-11-10 00:00:00,29.1,26,31.6,,,,7.4,,1010.8,
2021-11-11 00:00:00,29.7,25.1,34.7,,,,9.2,,1010.2,
2021-11-12 00:00:00,28.7,25.9,32.5,,,,8.3,,1011.1,
2021-11-13 00:00:00,28.8,26.7,34,,,,7.8,,1010.8,
2021-11-14 00:00:00,29.5,25.9,32.5,,,,6.7,,1010.5,
2021-11-15 00:00:00,28.2,26.5,32,,,,7.1,,1009.6,
2021-11-16 00:00:00,29.2,25.2,34.5,,,,8,,1009,
2021-11-17 00:00:00,29.3,25.8,33.9,0,,,8.2,,1009.9,
2021-11-18 00:00:00,29.2,25.7,33.1,,,,6.3,,1008,
2021-11-19 00:00:00,29.2,27,33.2,,,,5.9,,1006.8,
2021-11-20 00:00:00,27.4,26,30.6,,,,6.1,,1007.6,
2021-11-21 00:00:00,28.2,25,32.3,,,,7.3,,1009.6,
2021-11-22 00:00:00,29.3,25.7,33.3,,,,5.2,,1010.2,
2021-11-23 00:00:00,28.8,25.8,32.1,,,,7,,1010.2,
2021-11-24 00:00:00,29,25.6,33.9,,,,8.6,,1010.4,
2021-11-25 00:00:00,28.6,25.8,32.7,0.5,,,7,,1009.9,
2021-11-26 00:00:00,27.8,26,30,0.5,,,6.7,,1009.6,
2021-11-27 00:00:00,28.3,25.7,33,0,,,8.6,,1010.2,
2021-11-28 00:00:00,26.4,25.5,28.1,1.5,,,3.9,,1010.4,
2021-11-29 00:00:00,29.2,25.1,33.2,4.1,,,5.6,,1009.1,
2021-11-30 00:00:00,29.3,26.2,32.5,1,,,7.6,,1008.3,
2021-12-01 00:00:00,28.2,27,31.4,3.6,,,7,,1008.7,
2021-12-02 00:00:00,27.3,25.6,32.3,0,,,9.9,,1010.5,
2021-12-03 00:00:00,27.1,24,32,,,,9.3,,1012,
2021-12-04 00:00:00,26.3,22.8,31,,,,10.3,,1012.7,
2021-12-05 00:00:00,26.3,22.5,31.1,,,,7.9,,1012.1,
2021-12-06 00:00:00,26.3,22.3,30.6,,,,6.6,,1010.8,
2021-12-07 00:00:00,26.6,23,30.2,,,,4.4,,1011.8,
2021-12-08 00:00:00,27.6,23.4,31.9,0,,,9.9,,1013.1,
2021-12-09 00:00:00,27.2,25,31.2,,,,8,,1013.2,
2021-12-10 00:00:00,27.7,23.8,32.7,,,,9.7,,1012.2,
2021-12-11 00:00:00,27.3,24.4,29,,,,6.9,,1012.2,
2021-12-12 00:00:00,27.4,26,30.6,0,,,5.9,,1011.9,
2021-12-13 00:00:00,27.3,24.8,31.8,,,,8.6,,1011.2,
2021-12-14 00:00:00,27.1,25,32.5,,,,12.7,,1011.7,
2021-12-15 00:00:00,27,23,30.3,,,,7.4,,1011.1,
2021-12-16 00:00:00,28.6,24.5,31.9,,,,14,,1009.6,
2021-12-17 00:00:00,27.8,26,30.6,0,,,11.3,,1006.5,
2021-12-18 00:00:00,28.1,25.5,33,,,,10.6,,1009.7,
2021-12-19 00:00:00,25.4,24,26,,,,7.2,,1012.6,
2021-12-20 00:00:00,28.1,25,32,,,,7.7,,1013.3,
2021-12-21 00:00:00,29.1,25.1,33.2,,,,7.2,,1012.6,
2021-12-22 00:00:00,27.6,26.3,31.5,,,,6,,1012,
2021-12-23 00:00:00,28.3,25,33,,,,6.7,,1011.5,
2021-12-24 00:00:00,28,24.1,32,,,,7,,1011.8,
2021-12-25 00:00:00,28.1,24.3,33,0,,,8.7,,1012.7,
2021-12-26 00:00:00,26.6,24,31.6,,,,7,,1013.8,
2021-12-27 00:00:00,26.7,24,29.5,4.6,,,7.8,,1014.6,
2021-12-28 00:00:00,26.7,25,30.3,0,,,9.3,,1015.3,
2021-12-29 00:00:00,27.3,23.6,31.1,0,,,8.8,,1015.6,
2021-12-30 00:00:00,26.6,25,31.7,,,,10,,1015.6,
2021-12-31 00:00:00,27,22.4,31.4,,,,11.6,,1016.1,
2022-01-01 00:00:00,26.6,23.5,30.2,,,,12.6,,1015.7,
2022-01-02 00:00:00,26.1,23.5,29.5,,,,10.8,,1015,
2022-01-03 00:00:00,26.6,22.4,30.9,,,,12.6,,1014.3,
2022-01-04 00:00:00,27,23.5,31.3,,,,11.9,,1014.1,
2022-01-05 00:00:00,27.2,23.2,31.6,,,,11.3,,1013.2,
2022-01-06 00:00:00,26.3,25,30.1,,,,8.9,,1013.4,
2022-01-07 00:00:00,27.2,22.3,32.1,,,,9.4,,1013.7,
2022-01-08 00:00:00,27.5,23.4,31.5,,,,7.4,,1012.7,
2022-01-09 00:00:00,27.4,25,32.1,,,,6.6,,1011.3,
2022-01-10 00:00:00,27.7,23.7,32,,,,6.2,,1011.5,
2022-01-11 00:00:00,27.2,25.3,31.6,,,,14.5,,1012.5,
2022-01-12 00:00:00,26.4,23.2,30.6,,,,9.7,,1013.3,
2022-01-13 00:00:00,26,24,29.2,0,,,9.3,,1014.1,
2022-01-14 00:00:00,25.4,22.7,29.6,,,,11.2,,1014.4,
2022-01-15 00:00:00,25.6,23,30.1,,,,12.5,,1014.8,
2022-01-16 00:00:00,26.2,21,31.1,,,,11.4,,1015,
2022-01-17 00:00:00,25.9,20.4,31.2,,,,10.4,,1014.7,
2022-01-18 00:00:00,26.1,21.3,30.4,,,,8.4,,1013,
2022-01-19 00:00:00,26.7,23.3,29.9,,,,7,,1010.9,
2022-01-20 00:00:00,26.8,24.3,30,0,,,9.3,,1010.5,
2022-01-21 00:00:00,27,25,31,0.5,,,8.6,,1011.2,
2022-01-22 00:00:00,28.4,24.8,32.5,0,,,8.3,,1011.2,
2022-01-23 00:00:00,28.1,24.6,32.5,,,,10.2,,1010.3,
2022-01-24 00:00:00,27.8,25,32.4,,,,7.1,,1009.7,
2022-01-25 00:00:00,28.4,24,33.1,,,,8.5,,1009.8,
2022-01-26 00:00:00,26.6,25,30.2,,,,5.4,,1009.8,
2022-01-27 00:00:00,28.8,24.9,32.8,,,,9.5,,1009.9,
2022-01-28 00:00:00,28.8,26,33.2,,,,10.4,,1010.5,
2022-01-29 00:00:00,28.3,25.2,32.9,,,,8.8,,1009.6,
2022-01-30 00:00:00,27.7,26,31.5,,,,12.9,,1009.9,
2022-01-31 00:00:00,28.3,25.5,33.4,0,,,9.3,,1011.8,
2022-02-01 00:00:00,27.1,25,32.2,,,,10.8,,1012.8,
2022-02-02 00:00:00,27.9,23,32.5,,,,9.8,,1013.3,
2022-02-03 00:00:00,26.9,25.9,30.6,,,,6.1,,1012.6,
2022-02-04 00:00:00,27.9,23.8,33,,,,8.2,,1012.3,
2022-02-05 00:00:00,28.1,23.6,32.1,,,,14,,1013.2,
2022-02-06 00:00:00,27.7,26,32.6,,,,15.2,,1013.5,
2022-02-07 00:00:00,27.3,24.8,32.7,,,,10.4,,1013,
2022-02-08 00:00:00,28.3,24.5,32.8,,,,8.7,,1012.7,
2022-02-09 00:00:00,28.4,25,33.2,,,,11.1,,1012.7,
2022-02-10 00:00:00,28.3,23.4,33.3,,,,10.6,,1012,
2022-02-11 00:00:00,27.6,25,32.9,,,,11.5,,1011.1,
2022-02-12 00:00:00,28.2,23.8,33.2,,,,10.5,,1010.3,
2022-02-13 00:00:00,27.9,0,32.3,,,,10.8,,1009.6,
2022-02-14 00:00:00,28,24.7,31.7,,,,6.6,,1010.4,
2022-02-15 00:00:00,28.2,25,33.5,0,,,9.9,,1010,
2022-02-16 00:00:00,27.8,24.6,32,,,,9,,1009.6,
2022-02-17 00:00:00,27.5,24.8,31.7,,,,11.7,,1009.5,
2022-02-18 00:00:00,28.1,24.8,33.6,0,,,7.5,,1010.9,
2022-02-19 00:00:00,29.2,23.9,33.3,,,,10.1,,1010.6,
2022-02-20 00:00:00,28.6,26.9,33.9,,,,10.5,,1010.7,
2022-02-21 00:00:00,28.3,24.7,32.8,,,,11.2,,1011.9,
2022-02-22 00:00:00,26.3,24.4,30.4,0,,,8.3,,1013.1,
2022-02-23 00:00:00,27.3,24,30.7,18,,,8.1,,1014.5,
2022-02-24 00:00:00,28.7,23.5,33.5,0,,,11,,1014.6,
2022-02-25 00:00:00,28.4,24.9,33.1,,,,12.7,,1014.8,
2022-02-26 00:00:00,27.7,24.8,33.3,0,,,10,,1014.3,
2022-02-27 00:00:00,28.1,24.3,33.3,0,,,9.3,,1013.8,
2022-02-28 00:00:00,28.8,24.3,33.7,,,,11.8,,1013.9,
2022-03-01 00:00:00,28.3,25,33.9,,,,11.6,,1013,
2022-03-02 00:00:00,28.8,24.5,34,,,,9.2,,1012.6,
2022-03-03 00:00:00,28.8,24.4,33.4,,,,12.8,,1011.9,
2022-03-04 00:00:00,28.4,24.4,33,,,,11,,1011.3,
2022-03-05 00:00:00,28.9,24.1,34.2,,,,10.2,,1010.3,
2022-03-06 00:00:00,28.8,24.7,33.1,,,,11.2,,1010.7,
2022-03-07 00:00:00,28.7,23.9,33.2,,,,8.3,,1010.1,
2022-03-08 00:00:00,28.7,25.4,32.9,,,,11.4,,1008.8,
2022-03-09 00:00:00,28.1,26,32.5,,,,12.7,,1009.9,
2022-03-10 00:00:00,28.7,25,33.5,,,,12.4,,1009.5,
2022-03-11 00:00:00,29.4,25.2,34.6,0,,,8.3,,1008.2,
2022-03-12 00:00:00,28.9,26,34.5,4.6,,,8.8,,1007.9,
2022-03-13 00:00:00,28.4,25,32.5,12.4,,,9.3,,1008.7,
2022-03-14 00:00:00,28.3,24,33.5,0,,,9.3,,1008.8,
2022-03-15 00:00:00,29.4,25.9,34.7,63.5,,,7.4,,1007.3,
2022-03-16 00:00:00,30,25.9,35.5,0,,,8.3,,1007.6,
2022-03-17 00:00:00,30.2,26,35,,,,9.9,,1008.2,
2022-03-18 00:00:00,29.9,26.3,35.2,,,,10,,1007.4,
2022-03-19 00:00:00,30.3,27,35.7,,,,8,,1007.5,
2022-03-20 00:00:00,30.6,26.3,35,,,,11.4,,1009.8,
2022-03-21 00:00:00,30,28,34,,,,10.9,,1011.7,
2022-03-22 00:00:00,30.6,26.4,35.1,,,,9.9,,1011.5,
2022-03-23 00:00:00,30.9,26.3,35.1,,,,8.9,,1010.7,
2022-03-24 00:00:00,30.4,27.6,34.6,,,,12.4,,1010.7,
2022-03-25 00:00:00,30.5,28,34.8,,,,13.5,,1011.6,
2022-03-26 00:00:00,30.8,26.9,35.3,,,,10.1,,1011.6,
2022-03-27 00:00:00,30.1,28,34.5,,,,12.3,,1010.8,
2022-03-28 00:00:00,30.1,25.6,34.2,,,,11.5,,1010.9,
2022-03-29 00:00:00,30.2,27,34,,,,13.5,,1010.8,
2022-03-30 00:00:00,30.1,27,34.6,,,,13.6,,1011.4,
2022-03-31 00:00:00,30.8,27,35.1,,,,11.8,,1011.4,
2022-04-01 00:00:00,29.1,27,34.2,,,,10.9,,1011.5,
2022-04-02 00:00:00,28.8,25,34.1,,,,10.7,,1011.2,
2022-04-03 00:00:00,29,23.4,33.5,,,,11.5,,1011.4,
2022-04-04 00:00:00,29.1,24.2,34.3,,,,10.4,,1012.3,
2022-04-05 00:00:00,25,24,28,13.5,,,7.6,,1012.4,
2022-04-06 00:00:00,27.7,23.9,31.6,30,,,7,,1010.3,
2022-04-07 00:00:00,28.8,25.2,33.6,1,,,7.3,,1008.7,
2022-04-08 00:00:00,27.8,25.9,30.6,0,,,8.2,,1007.8,
2022-04-09 00:00:00,28.7,26,33.5,,,,8.4,,1007.6,
2022-04-10 00:00:00,28.8,26,32.7,,,,5.2,,1007.8,
2022-04-11 00:00:00,28.8,25.9,32.4,,,,7.6,,1007,
2022-04-12 00:00:00,27.8,23,31,,,,7.6,,1006.4,
2022-04-13 00:00:00,28.7,25.8,32,,,,7.2,,1005.9,
2022-04-14 00:00:00,29.3,26.4,32.7,,,,11.9,,1006.4,
2022-04-15 00:00:00,29.2,27,33,,,,11.2,,1007.6,
2022-04-16 00:00:00,29.4,26.1,33.9,,,,8.7,,1008.4,
2022-04-17 00:00:00,28.4,26.7,30.7,0,,,10.8,,1010.3,
2022-04-18 00:00:00,29.3,27,34,0,,,13.4,,1010.9,
2022-04-19 00:00:00,29.6,24.3,33.8,,,,12.5,,1010.9,
2022-04-20 00:00:00,29.3,25.8,33.5,,,,10.7,,1010.7,
2022-04-21 00:00:00,30.7,26,35.6,,,,9,,1010.5,
2022-04-22 00:00:00,30.5,27,34.9,,,,10.4,,1010.8,
2022-04-23 00:00:00,30.8,26,35,,,,12.2,,1010.1,
2022-04-24 00:00:00,30.7,26.8,35.7,,,,10.3,,1008.7,
2022-04-25 00:00:00,30.1,28,34.2,0,,,13,,1008.6,
2022-04-26 00:00:00,30.8,26.9,35.4,,,,11.2,,1008.5,
2022-04-27 00:00:00,30.7,27.8,35.6,,,,11.3,,1008.5,
2022-04-28 00:00:00,31.1,26.2,35.1,4.6,,,11.4,,1009.6,
2022-04-29 00:00:00,31.2,27.7,35.5,0,,,12.1,,1009.7,
2022-04-30 00:00:00,30.7,27.5,35.2,,,,10.5,,1009.9,
2022-05-01 00:00:00,30.9,27.8,35,,,,13.6,,1008.4,
2022-05-02 00:00:00,30.8,27.9,35,,,,11.7,,1008.3,
2022-05-03 00:00:00,30.6,26.8,35.1,,,,9.9,,1009.3,
2022-05-04 00:00:00,31,26.2,35.6,,,,10.7,,1009.1,
2022-05-05 00:00:00,31.1,27,36,,,,10.9,,1009.2,
2022-05-06 00:00:00,31.4,25.8,35.9,,,,11.2,,1008.9,
2022-05-07 00:00:00,31.4,28,35.6,,,,12.6,,1009.1,
2022-05-08 00:00:00,31.4,27.6,36,,,,12.8,,1009.3,
2022-05-09 00:00:00,30.7,28,35,,,,12.3,,1009.2,
2022-05-10 00:00:00,31.1,25.7,35.5,,,,12.2,,1008.8,
2022-05-11 00:00:00,31.3,28,36,,,,11.8,,1009,
2022-05-12 00:00:00,31.7,28.3,36,,,,11.4,,1008.2,
2022-05-13 00:00:00,31.3,27.9,36.9,,,,8.2,,1008.5,
2022-05-14 00:00:00,31.2,28.5,36.7,,,,8.3,,1010,
2022-05-15 00:00:00,28.2,25,35.7,,,,6.5,,1010.1,
2022-05-16 00:00:00,28.3,24.2,34.6,,,,7.3,,1009.1,
2022-05-17 00:00:00,27.9,25.8,32.6,8.9,,,6.5,,1009.8,
2022-05-18 00:00:00,28.1,26,34.2,3.6,,,4.8,,1011.3,
2022-05-19 00:00:00,27.9,25.7,33.8,,,,6.2,,1011.3,
2022-05-20 00:00:00,27.2,24.7,33.9,,,,7.5,,1010.1,
2022-05-21 00:00:00,28.7,24.2,32,,,,6.9,,1008.2,
2022-05-22 00:00:00,28.8,26,34.3,,,,8.7,,1007.2,
2022-05-23 00:00:00,28.6,26,34.5,,,,6.3,,1008.6,
2022-05-24 00:00:00,30.6,26.1,35.5,,,,5.9,,1010.4,
2022-05-25 00:00:00,29.5,27,35.1,,,,5.6,,1009.7,
2022-05-26 00:00:00,29.5,27,34.2,0.5,,,9,,1007.8,
2022-05-27 00:00:00,30.3,26,36.4,0,,,8.6,,1007.6,
2022-05-28 00:00:00,27.3,25,29.7,34.5,,,6.3,,1008.5,
2022-05-29 00:00:00,29.3,25.3,32.6,13.5,,,12.2,,1008.5,
2022-05-30 00:00:00,29.8,27,35.9,0,,,6.8,,1008.4,
2022-05-31 00:00:00,29.1,25,32.4,3,,,7.3,,1008.7,
2022-06-01 00:00:00,27.2,25.2,30.7,7.6,,,5.1,,1008.4,
2022-06-02 00:00:00,29.6,25.1,33.5,11.4,,,10.1,,1008.5,
2022-06-03 00:00:00,30,26.4,33,0,,,10.6,,1009.4,
2022-06-04 00:00:00,30.1,27,33.2,0.1,,,10.3,,1009.5,
2022-06-05 00:00:00,30.4,27,35.5,0,,,9.1,,1008.4,
2022-06-06 00:00:00,30.1,26.8,33,1.5,,,9.8,,1007.3,
2022-06-07 00:00:00,29.6,28,32.4,2.7,,,10.9,,1007.9,
2022-06-08 00:00:00,29.1,26,32.6,10.7,,,8.9,,1009,
2022-06-09 00:00:00,30.9,27,35.3,1.6,,,7.1,,1008.5,
2022-06-10 00:00:00,31.1,27.9,36.2,2.8,,,7.8,,1008.3,
2022-06-11 00:00:00,30.8,27,35.6,1.7,,,7.7,,1009.3,
2022-06-12 00:00:00,29.8,27.7,33,9.7,,,8.3,,1009.2,
2022-06-13 00:00:00,30.2,28,36.2,12.3,,,10.3,,1008.8,
2022-06-14 00:00:00,29.4,25,36,5.8,,,7.8,,1009.7,
2022-06-15 00:00:00,29.7,25.2,35,27.9,,,4.8,,1010.3,
2022-06-16 00:00:00,30.4,27.9,34.5,0,,,8.8,,1010.1,
2022-06-17 00:00:00,31.7,26.8,35.3,3.9,,,8,,1009.2,
2022-06-18 00:00:00,30.1,28.2,35.1,4.2,,,8.2,,1009.1,
2022-06-19 00:00:00,29.3,24.3,35,4,,,7.8,,1008.7,
2022-06-20 00:00:00,29.9,26,34.1,5.7,,,8,,1007.1,
2022-06-21 00:00:00,29.8,26.5,33.4,2.5,,,7.5,,1007.6,
2022-06-22 00:00:00,29,26.8,35.5,11.9,,,7.1,,1009.8,
2022-06-23 00:00:00,29,24.2,33,6.2,,,8.2,,1010.2,
2022-06-24 00:00:00,29.6,25.9,32.6,0,,,6,,1009.1,
2022-06-25 00:00:00,29.5,27,32.5,2.8,,,5.1,,1008.4,
2022-06-26 00:00:00,28.1,26,33,15.8,,,6.8,,1008.6,
2022-06-27 00:00:00,28.2,26.2,31.9,14.5,,,7,,1007,
2022-06-28 00:00:00,27.3,25,32.4,27.3,,,6.5,,1005.4,
2022-06-29 00:00:00,29.3,24.6,33.4,22.5,,,6,,1003.8,
2022-06-30 00:00:00,28.9,25.8,34.2,37.8,,,8.7,,1004.6,
2022-07-01 00:00:00,28.6,26,32.3,6.2,,,12.4,,1007.2,
2022-07-02 00:00:00,29.7,26.4,33.4,0.5,,,6.5,,1007.9,
2022-07-03 00:00:00,30.4,27.1,34,0,,,7.1,,1007.7,
2022-07-04 00:00:00,28.5,26.8,34,3.4,,,6.5,,1007.4,
2022-07-05 00:00:00,28.4,25,32.6,7.1,,,5.2,,1008.2,
2022-07-06 00:00:00,28.6,25,33,5.2,,,6.3,,1008.3,
2022-07-07 00:00:00,27.8,26.5,32,1,,,6,,1007.8,
2022-07-08 00:00:00,29.3,26.4,32,0,,,5.7,,1006.4,
2022-07-09 00:00:00,30.1,27.3,35,2.5,,,9.7,,1005.7,
2022-07-10 00:00:00,30.2,25.6,35.2,16,,,7.7,,1006.6,
2022-07-11 00:00:00,29.1,27,35.9,0.5,,,7.7,,1007.1,
2022-07-12 00:00:00,28.3,26.2,31.2,15.5,,,5.7,,1006.9,
2022-07-13 00:00:00,28.7,26.6,31.7,7.6,,,10.7,,1007.2,
2022-07-14 00:00:00,29.3,26.6,32.8,0,,,9.6,,1007.5,
2022-07-15 00:00:00,29.3,23.5,33.3,0,,,10.9,,1008.4,
2022-07-16 00:00:00,28.2,23.5,33.4,11.9,,,9.7,,1008.4,
2022-07-17 00:00:00,27.9,23.7,31.3,18,,,8.6,,1008.7,
2022-07-18 00:00:00,28.1,25.1,32.9,7.1,,,6.2,,1007.8,
2022-07-19 00:00:00,30.4,26,34.5,1.5,,,9,,1008.1,
2022-07-20 00:00:00,30.1,28,33.7,0,,,8.4,,1009.7,
2022-07-21 00:00:00,27.4,25.8,30.3,2.5,,,6.3,,1010.7,
2022-07-22 00:00:00,29.2,25.4,32.8,1,,,7.4,,1010,
2022-07-23 00:00:00,30,26.2,34.2,0,,,5.3,,1008.7,
2022-07-24 00:00:00,30.8,27,34.7,5.7,,,6.6,,1007.2,
2022-07-25 00:00:00,29,26,34,11.5,,,7,,1007.4,
2022-07-26 00:00:00,28.6,27,33.2,8.6,,,6.1,,1007.4,
2022-07-27 00:00:00,29.3,24.9,33,5.1,,,12.6,,1007.4,
2022-07-28 00:00:00,29.4,27,32.2,8.3,,,15.8,,1006.4,
2022-07-29 00:00:00,28.2,26,31,16.3,,,12.9,,1005.5,
2022-07-30 00:00:00,26.7,25,30.6,1.5,,,7.6,,1006.3,
2022-07-31 00:00:00,27.3,24.7,31.4,41.4,,,6.1,,1007.3,
2022-08-01 00:00:00,27.7,25.8,31.8,6.6,,,8.5,,1008.4,
2022-08-02 00:00:00,28.4,24.7,32.3,4.6,,,6,,1009.3,
2022-08-03 00:00:00,29.6,26,34.3,0,,,5.6,,1008.8,
2022-08-04 00:00:00,27.4,24.4,33,0.5,,,5.9,,1008.5,
2022-08-05 00:00:00,25.7,24.2,29,13,,,9.4,,1007.5,
2022-08-06 00:00:00,26.8,24.7,29.2,41.4,,,10.4,,1007.1,
2022-08-07 00:00:00,26.7,24,32,17,,,5.7,,1007.5,
2022-08-08 00:00:00,26.5,24.5,29.7,0,,,6.6,,1007.9,
2022-08-09 00:00:00,28.6,25,31,5.2,,,7.6,,1007.7,
2022-08-10 00:00:00,29.6,26,32,2.2,,,8.5,,1008.4,
2022-08-11 00:00:00,28.3,26,31.9,0.5,,,8.8,,1009.1,
2022-08-12 00:00:00,28.7,24.9,32.4,0,,,10.8,,1009.3,
2022-08-13 00:00:00,27.8,24.8,32,26.7,,,8.5,,1008.3,
2022-08-14 00:00:00,27.9,24.4,31.3,14,,,8.1,,1006.8,
2022-08-15 00:00:00,26.4,25.6,30.1,10.4,,,6.7,,1007.1,
2022-08-16 00:00:00,28.6,24.8,32.2,4.7,,,10.6,,1008.4,
2022-08-17 00:00:00,28,25.9,31.5,7.3,,,10.2,,1009,
2022-08-18 00:00:00,27.3,25.7,31.1,15.6,,,8.2,,1008.8,
2022-08-19 00:00:00,28.8,25.4,34.4,8.7,,,5.9,,1008.7,
2022-08-20 00:00:00,28.6,26,34.4,6,,,6.1,,1009,
2022-08-21 00:00:00,29.2,25.8,32.2,4.6,,,11.3,,1007.8,
2022-08-22 00:00:00,27.7,25.9,31,13.2,,,17.6,,1005.1,
2022-08-23 00:00:00,25.3,24.2,28,34.3,,,18.7,,1005,
2022-08-24 00:00:00,27.4,24,29.4,8.5,,,5.4,,1008.2,
2022-08-25 00:00:00,29.9,25.3,35.2,7.8,,,5.6,,1009.5,
2022-08-26 00:00:00,28.3,26.9,33,11.3,,,8.2,,1009.7,
2022-08-27 00:00:00,28.2,24.1,31.3,2.6,,,5.7,,1008.2,
2022-08-28 00:00:00,28.4,25,34.2,2.4,,,7.8,,1007.8,
2022-08-29 00:00:00,28.7,25,32.5,1.7,,,9.9,,1009.3,
2022-08-30 00:00:00,28.4,25.1,32.3,1.3,,,7,,1007.9,
2022-08-31 00:00:00,28.2,26,30.3,6.3,,,6.9,,1006.4,
2022-09-01 00:00:00,28.4,26,31.3,0.5,,,14.5,,1006.5,
2022-09-02 00:00:00,26.8,25.5,31,36.1,,,16.8,,1005.9,
2022-09-03 00:00:00,26.3,24,29.7,0,,,12.1,,1006.7,
2022-09-04 00:00:00,28.1,24,33,44.5,,,12.8,,1007.4,
2022-09-05 00:00:00,28.8,26,31.5,0.5,,,11,,1008.3,
2022-09-06 00:00:00,28.9,26,35,0,,,6.9,,1009.6,
2022-09-07 00:00:00,30.7,26.8,34.5,0.4,,,7.6,,1011,
2022-09-08 00:00:00,29.6,23.8,34.1,14.5,,,9.4,,1010.7,
2022-09-09 00:00:00,28.7,25,33.3,8.7,,,8.4,,1009.5,
2022-09-10 00:00:00,26.7,24.7,29.5,7.7,,,8.1,,1009.5,
2022-09-11 00:00:00,28.7,25,31.3,4.7,,,14.3,,1008.7,
2022-09-12 00:00:00,28.6,26.1,31.5,1.8,,,17.2,,1008.2,
2022-09-13 00:00:00,28.9,26.8,31.7,1.6,,,14.2,,1008.4,
2022-09-14 00:00:00,27.5,25.7,31,1,,,14.5,,1008.7,
2022-09-15 00:00:00,27.7,25.5,31.7,1,,,12.3,,1007.1,
2022-09-16 00:00:00,27.9,25.8,31,0,,,13.4,,1006.6,
2022-09-17 00:00:00,27.9,24.9,31.1,0,,,14.6,,1007.4,
2022-09-18 00:00:00,28.3,26,32,11,,,14.3,,1008,
2022-09-19 00:00:00,26.1,24.8,29.3,16.6,,,9.3,,1008,
2022-09-20 00:00:00,25.7,24,28,19.8,,,6.3,,1008.1,
2022-09-21 00:00:00,28.2,25,33,15.8,,,12.1,,1008.8,
2022-09-22 00:00:00,27.2,26,30.4,11.9,,,8.3,,1008.8,
2022-09-23 00:00:00,27.4,25.3,33,7.6,,,8.7,,1007.9,
2022-09-24 00:00:00,28.9,25,32.4,0.3,,,7.7,,1005.6,
2022-09-25 00:00:00,26.1,24.7,28.4,0,,,17.9,,1002.5,
2022-09-26 00:00:00,28.1,23.3,33.2,45,,,10.7,,1003.7,
2022-09-27 00:00:00,28.3,26,34,35.1,,,9,,1005.4,
2022-09-28 00:00:00,27.8,25.6,33,13.5,,,8.5,,1007,
2022-09-29 00:00:00,28.2,25.4,31,43.4,,,5.6,,1008.7,
2022-09-30 00:00:00,28.4,26,32.2,0,,,8.5,,1010.1,
2022-10-01 00:00:00,29.7,26,34,0,,,9.9,,1010.6,
2022-10-02 00:00:00,28.9,26.2,33,0,,,8.7,,1009.3,
2022-10-03 00:00:00,27.5,26,30.1,0.5,,,6,,1009.1,
2022-10-04 00:00:00,29.2,26.2,33,3.6,,,7.5,,1010.2,
2022-10-05 00:00:00,28.9,27,32,0,,,8.4,,1010.2,
2022-10-06 00:00:00,29.8,26.8,34.2,0.3,,,9.6,,1009.8,
2022-10-07 00:00:00,29.2,27,34.4,1.8,,,10.5,,1009.8,
2022-10-08 00:00:00,29,26.9,32.4,0.1,,,7.7,,1010,
2022-10-09 00:00:00,29.7,26.7,34,0,,,5.8,,1009.7,
2022-10-10 00:00:00,29.5,27,33.2,0.7,,,11.1,,1008.8,
2022-10-11 00:00:00,29.2,27,32.4,0.9,,,13.1,,1006.4,
2022-10-12 00:00:00,29.4,27,32.4,1.9,,,10.3,,1005.7,
2022-10-13 00:00:00,29.4,27.4,33,4.4,,,6.8,,1006.2,
2022-10-14 00:00:00,29.5,26,33.4,12.5,,,12,,1006.2,
2022-10-15 00:00:00,30.1,27.8,32.9,1.3,,,20.6,,1004.3,
2022-10-16 00:00:00,28.8,27.7,31.1,1,,,23.8,,1004.5,
2022-10-17 00:00:00,28,26,31.1,2.4,,,12.9,,1005.8,
2022-10-18 00:00:00,28.4,26.8,31.1,11.4,,,7.4,,1006.7,
2022-10-19 00:00:00,27.8,25,32,9.9,,,8.5,,1008.6,
2022-10-20 00:00:00,28.1,25,32,0,,,5.6,,1010.7,
2022-10-21 00:00:00,29.1,26,34,2.6,,,6.7,,1010.9,
2022-10-22 00:00:00,29.7,26.8,33.6,1.9,,,7.7,,1010.7,
