date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-07-05 00:00:00,27.9,26.7,32,0.5,,,6.6,,1007.6,
2025-07-06 00:00:00,28.6,25.8,31.9,4.1,,,10,,1008.5,
2025-07-07 00:00:00,29.4,26.3,31.7,2,,,15,,1008.7,
2025-07-08 00:00:00,27.5,25.1,31.6,0.5,,,14.5,,1007.9,
2025-07-09 00:00:00,28.3,24.9,31,20.6,,,14.3,,1006,
2025-07-10 00:00:00,29.3,25.5,32.3,5.6,,,17.1,,1004.4,
2025-07-11 00:00:00,28.6,26.8,32.1,0,,,13.2,,1005.6,
2025-07-12 00:00:00,28.2,27,31.1,2,,,10.8,,1008.1,
2025-07-13 00:00:00,28.9,26.6,31.8,2,,,11.9,,1008.1,
2025-07-14 00:00:00,29.3,26.7,32.3,0,,,14.6,,1007.4,
2025-07-15 00:00:00,28.2,26,31.4,7.7,,,14.4,,1006.8,
2025-07-16 00:00:00,28.7,25.8,31,4.6,,,13.8,,1006.4,
2025-07-17 00:00:00,27.6,25.4,29.5,11.7,,,8.3,,1003.8,
2025-07-18 00:00:00,26.6,26,28,22.2,,,15.5,,999.6,
2025-07-19 00:00:00,25.9,24.2,29.6,42.4,,,14.7,,999.5,
2025-07-20 00:00:00,27.8,24,32,79.5,,,13.2,,1003.2,
2025-07-21 00:00:00,25.6,25,27.1,19.1,,,6.7,,1005.6,
2025-07-22 00:00:00,25.8,24,28.3,228.1,,,11.1,,1004.7,
2025-07-23 00:00:00,25.6,24.5,27,135.9,,,13.5,,1002,
2025-07-24 00:00:00,26.1,24.3,27.2,107.4,,,9.2,,1000.3,
2025-07-25 00:00:00,26.9,24.9,29.8,55.1,,,15.9,,1002.1,
2025-07-26 00:00:00,27.4,25.2,31.1,14.5,,,11.1,,1005.6,
2025-07-27 00:00:00,27.9,26.9,31,6.1,,,15.2,,1005.9,
2025-07-28 00:00:00,29.1,25.3,31.6,22.6,,,22.3,,1005.3,
2025-07-29 00:00:00,29.7,26.2,32.5,1.5,,,23.3,,1005.2,
2025-07-30 00:00:00,30.2,28.1,32.6,1,,,20.2,,1006.5,
2025-07-31 00:00:00,30.2,28.8,33.2,0,,,20.8,,1007.1,
2025-08-01 00:00:00,29.5,27.8,32.2,0.3,,,17.1,,1007.8,
2025-08-02 00:00:00,29.4,26.7,32.7,0,,,16,,1009.2,
2025-08-03 00:00:00,29.1,26.2,32.7,0,,,10.7,,1009.8,
2025-08-04 00:00:00,29.6,26.5,33,0,,,12.4,,1009.8,
2025-08-05 00:00:00,29.7,27,33.1,4.1,,,8.2,,1009.5,
2025-08-06 00:00:00,27.6,25,31.5,0,,,11.2,,1009.3,
2025-08-07 00:00:00,28.1,24.5,31.2,21.6,,,12.2,,1008.2,
2025-08-08 00:00:00,28.6,24.6,31,11.4,,,12.2,,1008.9,
2025-08-09 00:00:00,28.7,27,30.6,0,,,9.5,,1009.8,
2025-08-10 00:00:00,29.4,26.4,33,3.9,,,10.4,,1009.6,
2025-08-11 00:00:00,28.9,26,33.1,11.3,,,9.8,,1008.5,
2025-08-12 00:00:00,29.2,25.7,33.1,3.5,,,9.7,,1007.9,
2025-08-13 00:00:00,29.2,26.4,32.3,4.1,,,10.1,,1007.9,
2025-08-14 00:00:00,29.3,26.5,34.1,0,,,7,,1008,
2025-08-15 00:00:00,28.1,26,33,0,,,8.2,,1007.1,
2025-08-16 00:00:00,27.2,25.4,30.9,6.1,,,6.9,,1007.6,
2025-08-17 00:00:00,28.2,23.3,33.2,49.5,,,7.6,,1010.7,
2025-08-18 00:00:00,30.1,24.1,34.3,5.1,,,9,,1012,
2025-08-19 00:00:00,30.4,27,35.4,0,,,8.9,,1011,
2025-08-20 00:00:00,30.6,27,34.4,2.2,,,8,,1010,
2025-08-21 00:00:00,28.2,26.7,31.3,2,,,10,,1010.1,
2025-08-22 00:00:00,25.6,24.5,27.8,38.1,,,11.5,,1008.3,
2025-08-23 00:00:00,27.4,24.2,29.2,38.6,,,8.8,,1009.5,
2025-08-24 00:00:00,27.5,26,32.1,0.5,,,6.2,,1009.5,
2025-08-25 00:00:00,27.3,25,29,12,,,8.8,,1008.7,
2025-08-26 00:00:00,26.7,25,29,30.4,,,10,,1007.3,
2025-08-27 00:00:00,27.1,25,30,10.6,,,8.4,,1005,
2025-08-28 00:00:00,28.4,27,32,19.2,,,7.3,,1005.7,
2025-08-29 00:00:00,28.1,27,30,10.9,,,6.4,,1008.2,
2025-08-30 00:00:00,28.8,27,33,8.3,,,6.8,,1009.4,
2025-08-31 00:00:00,27.5,27,30,7.5,,,7,,1008.2,
